iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;mn_sat;tuition;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr4_1;sinc4_1;intel4_1;fun4_1;amb4_1;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;length;numdat_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;amb5_2;you_call;them_cal;date_3;numdat_3;num_in_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3
519;11;0;21;2;21;22;20;20;1;20;550;0;0.20;1;30;2;30.00;3.00;30.00;30.00;3.00;4.00;0;6.00;7.00;7.00;7.00;4.00;6.00;6.00;3.00;2;26;Education Policy;9.00;Yale;1,450.00;26,100.00;2;8;9;Boston;2,42;;2;4;2;School Leadership/Politics;13.00;9;5;9;5;8;7;7;2;3;9;4;7;8;7;8;2;2;6;;40.00;5.00;30.00;15.00;5.00;5.00;50;5;10;5;30;0;80.00;2.00;5.00;10.00;1.00;2.00;8;10;9;9;10;8;10;10;8;10;0;6.00;8.00;8.00;6.00;8.00;5.00;6.00;8.00;0;0.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;11;0;21;2;21;22;20;20;22;21;551;0;0.42;0;27;1;40.00;20.00;20.00;20.00;0.00;0.00;0;;;;;;;;;;26;Education Policy;9.00;Yale;1,450.00;26,100.00;2;8;9;Boston;2,42;;2;4;2;School Leadership/Politics;13.00;9;5;9;5;8;7;7;2;3;9;4;7;8;7;8;2;2;6;;40.00;5.00;30.00;15.00;5.00;5.00;50;5;10;5;30;0;80.00;2.00;5.00;10.00;1.00;2.00;8;10;9;9;10;8;10;10;8;10;0;;;;;;;;;;0.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;11;0;21;2;21;22;20;20;11;22;552;0;0.45;1;25;2;70.00;0.00;15.00;15.00;0.00;0.00;0;3.00;4.00;7.00;6.00;6.00;;6.00;4.00;2;26;Education Policy;9.00;Yale;1,450.00;26,100.00;2;8;9;Boston;2,42;;2;4;2;School Leadership/Politics;13.00;9;5;9;5;8;7;7;2;3;9;4;7;8;7;8;2;2;6;;40.00;5.00;30.00;15.00;5.00;5.00;50;5;10;5;30;0;80.00;2.00;5.00;10.00;1.00;2.00;8;10;9;9;10;8;10;10;8;10;0;;;;;;;;;;0.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;12;0;23;2;21;22;9;9;18;1;531;0;-0.12;0;25;4;15.00;30.00;20.00;20.00;10.00;5.00;1;5.00;10.00;10.00;5.00;10.00;5.00;5.00;1.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;6.00;7.00;7.00;5.00;5.00;3.00;7.00;6.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;15;2;532;0;-0.05;0;26;4;25.00;20.00;20.00;20.00;5.00;10.00;1;7.00;7.00;7.00;7.00;7.00;7.00;8.00;5.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;4.00;6.00;6.00;4.00;6.00;7.00;7.00;7.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;8;3;533;0;-0.11;0;26;2;25.00;25.00;25.00;13.00;12.00;0.00;0;7.00;7.00;7.00;6.00;7.00;;7.00;5.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;6.00;5.00;5.00;6.00;6.00;3.00;4.00;2.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;17;4;534;0;-0.09;1;24;6;30.00;30.00;30.00;5.00;2.00;3.00;1;7.00;8.00;7.00;8.00;7.00;8.00;8.00;7.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;5.00;6.00;8.00;4.00;6.00;4.00;4.00;4.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;14;5;535;0;0.15;0;23;2;23.00;14.00;19.00;16.00;10.00;18.00;0;5.00;6.00;7.00;5.00;8.00;5.00;5.00;5.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;1;5.00;6.00;6.00;4.00;6.00;5.00;5.00;5.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;7;6;536;0;0.41;0;29;2;30.00;20.00;20.00;20.00;10.00;0.00;0;4.00;8.00;7.00;5.00;6.00;6.00;2.00;2.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;;;;;;;;;;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;19;7;537;0;0.55;0;22;4;20.00;5.00;25.00;25.00;5.00;20.00;0;6.00;8.00;8.00;;;;;;;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;1;9.00;8.00;8.00;8.00;6.00;6.00;7.00;6.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;2;8;538;0;0.04;0;32;2;50.00;0.00;10.00;30.00;0.00;10.00;0;4.00;5.00;5.00;4.00;4.00;5.00;4.00;4.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;;;;;;;;;;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;6;9;539;0;0.46;0;22;2;30.00;10.00;20.00;15.00;15.00;10.00;0;7.00;8.00;8.00;6.00;5.00;5.00;7.00;4.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;4.00;4.00;4.00;4.00;5.00;4.00;5.00;2.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;21;10;540;0;-0.27;0;24;2;20.00;15.00;20.00;20.00;15.00;10.00;0;6.00;6.00;7.00;5.00;5.00;2.00;5.00;2.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;4.00;6.00;5.00;5.00;5.00;4.00;5.00;6.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;9;11;541;0;-0.16;0;23;4;40.00;30.00;0.00;20.00;0.00;10.00;0;5.00;9.00;9.00;9.00;8.00;7.00;7.00;6.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;1;4.00;7.00;7.00;5.00;6.00;6.00;6.00;4.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;4;12;542;0;0.43;0;23;4;25.00;15.00;20.00;20.00;10.00;10.00;0;4.00;5.00;6.00;5.00;4.00;0.00;2.00;4.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;7.00;7.00;6.00;5.00;6.00;4.00;6.00;6.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;20;13;543;0;-0.19;0;24;4;20.00;16.00;16.00;17.00;16.00;15.00;0;5.00;9.00;9.00;7.00;8.00;3.00;5.00;4.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;4.00;7.00;7.00;6.00;6.00;6.00;6.00;5.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;5;14;544;0;-0.24;0;23;4;15.00;25.00;20.00;10.00;10.00;20.00;0;7.00;9.00;7.00;8.00;6.00;7.00;6.00;4.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;1;5.00;8.00;7.00;5.00;5.00;7.00;6.00;5.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;13;15;545;0;-0.34;0;24;2;20.00;20.00;20.00;20.00;10.00;10.00;0;4.00;5.00;8.00;6.00;8.00;1.00;5.00;5.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;1;4.00;6.00;6.00;7.00;5.00;5.00;7.00;4.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;10;16;546;0;-0.11;0;30;2;35.00;10.00;20.00;25.00;5.00;5.00;0;;;;;;;;;;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;;;;;;;;;;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;16;17;547;0;0.44;0;30;2;25.00;20.00;20.00;20.00;0.00;15.00;0;6.00;7.00;7.00;7.00;6.00;5.00;7.00;6.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;7.00;6.00;6.00;6.00;4.00;5.00;4.00;7.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;1;18;548;0;-0.27;0;30;2;40.00;10.00;20.00;10.00;0.00;20.00;0;2.00;10.00;8.00;10.00;2.00;4.00;7.00;3.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;7.00;7.00;7.00;5.00;5.00;5.00;6.00;5.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;3;19;549;0;-0.10;0;28;2;20.00;20.00;20.00;20.00;0.00;20.00;0;2.00;9.00;9.00;8.00;8.00;6.00;5.00;6.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;1;7.00;7.00;7.00;8.00;5.00;6.00;7.00;7.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;12;20;550;0;0.67;0;30;2;30.00;3.00;30.00;30.00;3.00;4.00;1;4.00;7.00;7.00;7.00;7.00;7.00;7.00;4.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;6.00;7.00;6.00;6.00;6.00;5.00;6.00;5.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;11;21;551;0;0.49;0;27;1;40.00;20.00;20.00;20.00;0.00;0.00;0;5.00;6.00;7.00;7.00;6.00;5.00;8.00;3.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;7.00;4.00;4.00;4.00;4.00;4.00;4.00;2.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
520;12;0;23;2;21;22;9;9;22;22;552;0;0.37;0;25;2;70.00;0.00;15.00;15.00;0.00;0.00;0;2.00;7.00;6.00;6.00;6.00;7.00;5.00;5.00;2;28;Social Work/SIPA;11.00;Santa Clara University;1,239.00;20,337.00;6;2;1;Hawaii;96,797;46,280.00;1;7;1;Foreign Service;9.00;4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;5;;25.00;15.00;25.00;15.00;10.00;10.00;40;5;20;10;10;15;40.00;5.00;15.00;20.00;10.00;10.00;8;9;7;8;5;7;9;9;7;7;0;6.00;6.00;6.00;6.00;6.00;6.00;5.00;2.00;0;4.00;;;;;;;;;;;;5;3;2;30;10;10;25;5;20;20.00;15.00;20.00;20.00;10.00;15.00;30;15;10;20;10;15;40.00;10.00;5.00;30.00;5.00;10.00;8;9;7;6;6;7;9;7;7;7;0;0;0;;;25.00;15.00;25.00;15.00;5.00;15.00;25;10;20;25;5;15;30;15;15;20;10;10;50;15;5;20;5;5;8;9;9;7;5;7;9;7;6;6
